qid,query,docno,docid,score,rank
130510,definition declaratory judgment,3360699,3360699,0.8272171,93
130510,definition declaratory judgment,1972343,1972343,0.8271922,94
130510,definition declaratory judgment,5255918,5255918,0.8269416,95
130510,definition declaratory judgment,8096483,8096483,0.82687163,96
130510,definition declaratory judgment,956561,956561,0.82669985,97
130510,definition declaratory judgment,6486232,6486232,0.8264779,98
130510,definition declaratory judgment,8077423,8077423,0.82568896,99
130510,definition declaratory judgment,2959130,2959130,0.8253684,100
130510,definition declaratory judgment,5930012,5930012,0.82530147,101
130510,definition declaratory judgment,1672906,1672906,0.82518905,102
130510,definition declaratory judgment,7017116,7017116,0.82512426,103
130510,definition declaratory judgment,5685706,5685706,0.82501566,104
130510,definition declaratory judgment,910990,910990,0.8250048,105
130510,definition declaratory judgment,3752291,3752291,0.8247427,106
130510,definition declaratory judgment,221455,221455,0.8247058,107
130510,definition declaratory judgment,5914270,5914270,0.8245318,108
130510,definition declaratory judgment,302474,302474,0.82437223,109
130510,definition declaratory judgment,79445,79445,0.82436895,110
130510,definition declaratory judgment,2205995,2205995,0.8240833,111
130510,definition declaratory judgment,5963495,5963495,0.8239496,112
130510,definition declaratory judgment,1972339,1972339,0.82391953,113
130510,definition declaratory judgment,1262133,1262133,0.8239053,114
130510,definition declaratory judgment,4528804,4528804,0.8238374,115
130510,definition declaratory judgment,8617103,8617103,0.8237231,116
130510,definition declaratory judgment,4237523,4237523,0.8236995,117
130510,definition declaratory judgment,7136335,7136335,0.8235771,118
130510,definition declaratory judgment,2556439,2556439,0.8234829,119
489204,right pelvic pain causes,6343845,6343845,0.899789,0
489204,right pelvic pain causes,2163701,2163701,0.89924824,1
489204,right pelvic pain causes,4586570,4586570,0.8979896,2
489204,right pelvic pain causes,533017,533017,0.89745176,3
489204,right pelvic pain causes,8594273,8594273,0.8971621,4
489204,right pelvic pain causes,1231677,1231677,0.89692867,5
489204,right pelvic pain causes,872467,872467,0.8968613,6
489204,right pelvic pain causes,1225589,1225589,0.8964435,7
489204,right pelvic pain causes,152954,152954,0.8962948,8
489204,right pelvic pain causes,5005765,5005765,0.89596534,9
489204,right pelvic pain causes,1225591,1225591,0.895434,10
489204,right pelvic pain causes,3728445,3728445,0.8951608,11
489204,right pelvic pain causes,6327174,6327174,0.89484185,12
489204,right pelvic pain causes,1051499,1051499,0.8942703,13
489204,right pelvic pain causes,678245,678245,0.8941705,14
489204,right pelvic pain causes,8463820,8463820,0.893893,15
489204,right pelvic pain causes,3608627,3608627,0.8937452,16
489204,right pelvic pain causes,872470,872470,0.8929534,17
489204,right pelvic pain causes,6542578,6542578,0.8919705,18
489204,right pelvic pain causes,753265,753265,0.89195704,19
489204,right pelvic pain causes,3053140,3053140,0.89190197,20
489204,right pelvic pain causes,5895917,5895917,0.89153886,21
489204,right pelvic pain causes,152948,152948,0.8913019,22
489204,right pelvic pain causes,2268651,2268651,0.891291,23
489204,right pelvic pain causes,1038489,1038489,0.8912348,24
489204,right pelvic pain causes,5480215,5480215,0.89063144,25
489204,right pelvic pain causes,5842850,5842850,0.8905089,26
489204,right pelvic pain causes,973923,973923,0.89040625,27
489204,right pelvic pain causes,46493,46493,0.8903053,28
489204,right pelvic pain causes,136257,136257,0.8901838,29
489204,right pelvic pain causes,5629373,5629373,0.8897388,30
489204,right pelvic pain causes,1778458,1778458,0.8896896,31
489204,right pelvic pain causes,7564982,7564982,0.8895918,32
489204,right pelvic pain causes,1777014,1777014,0.8895837,33
489204,right pelvic pain causes,6087666,6087666,0.8893552,34
489204,right pelvic pain causes,7116533,7116533,0.8893137,35
489204,right pelvic pain causes,1778462,1778462,0.88928175,36
489204,right pelvic pain causes,113238,113238,0.8892313,37
489204,right pelvic pain causes,1051498,1051498,0.8892125,38
489204,right pelvic pain causes,8594272,8594272,0.8889803,39
489204,right pelvic pain causes,1538587,1538587,0.8889085,40
489204,right pelvic pain causes,6816322,6816322,0.8888544,41
489204,right pelvic pain causes,3623668,3623668,0.88879335,42
489204,right pelvic pain causes,8463823,8463823,0.88855696,43
489204,right pelvic pain causes,4927308,4927308,0.888538,44
489204,right pelvic pain causes,1759354,1759354,0.88843125,45
489204,right pelvic pain causes,185678,185678,0.8882742,46
489204,right pelvic pain causes,2268652,2268652,0.8881818,47
489204,right pelvic pain causes,6652052,6652052,0.8879094,48
489204,right pelvic pain causes,855963,855963,0.8878825,49
489204,right pelvic pain causes,8594271,8594271,0.8877647,50
489204,right pelvic pain causes,5815957,5815957,0.88774455,51
489204,right pelvic pain causes,46496,46496,0.887481,52
489204,right pelvic pain causes,416864,416864,0.8874785,53
489204,right pelvic pain causes,3438216,3438216,0.8872289,54
489204,right pelvic pain causes,5842847,5842847,0.88721013,55
489204,right pelvic pain causes,7108296,7108296,0.88716453,56
489204,right pelvic pain causes,3923142,3923142,0.8870524,57
489204,right pelvic pain causes,6327177,6327177,0.8869637,58
489204,right pelvic pain causes,855969,855969,0.88677025,59
489204,right pelvic pain causes,3310420,3310420,0.88673365,60
489204,right pelvic pain causes,216492,216492,0.8866527,61
489204,right pelvic pain causes,855967,855967,0.8866343,62
489204,right pelvic pain causes,8585816,8585816,0.88621724,63
489204,right pelvic pain causes,855972,855972,0.8861779,64
489204,right pelvic pain causes,533011,533011,0.88611114,65
489204,right pelvic pain causes,8376906,8376906,0.88600063,66
489204,right pelvic pain causes,8054792,8054792,0.885959,67
489204,right pelvic pain causes,4218638,4218638,0.88583195,68
489204,right pelvic pain causes,2268656,2268656,0.8857583,69
489204,right pelvic pain causes,7113153,7113153,0.8856245,70
489204,right pelvic pain causes,8737051,8737051,0.8856185,71
489204,right pelvic pain causes,4917998,4917998,0.8855045,72
489204,right pelvic pain causes,8781574,8781574,0.8853891,73
489204,right pelvic pain causes,34397,34397,0.88525426,74
489204,right pelvic pain causes,3728441,3728441,0.88522005,75
489204,right pelvic pain causes,185673,185673,0.88520014,76
489204,right pelvic pain causes,415419,415419,0.8851545,77
489204,right pelvic pain causes,6087663,6087663,0.885084,78
489204,right pelvic pain causes,185675,185675,0.8846818,79
489204,right pelvic pain causes,4387756,4387756,0.88460875,80
489204,right pelvic pain causes,4088951,4088951,0.8843948,81
489204,right pelvic pain causes,7230873,7230873,0.8843396,82
489204,right pelvic pain causes,750074,750074,0.8841456,83
489204,right pelvic pain causes,6652051,6652051,0.88393784,84
489204,right pelvic pain causes,7734612,7734612,0.8839197,85
489204,right pelvic pain causes,8376909,8376909,0.8839159,86
489204,right pelvic pain causes,4029846,4029846,0.8838207,87
489204,right pelvic pain causes,8594280,8594280,0.8837931,88
489204,right pelvic pain causes,3744940,3744940,0.88356125,89
489204,right pelvic pain causes,6087671,6087671,0.88355887,90
489204,right pelvic pain causes,4917996,4917996,0.8834313,91
489204,right pelvic pain causes,3665914,3665914,0.8833465,92
489204,right pelvic pain causes,5705356,5705356,0.88334465,93
489204,right pelvic pain causes,2915963,2915963,0.8833123,94
489204,right pelvic pain causes,8594277,8594277,0.88327706,95
489204,right pelvic pain causes,5550610,5550610,0.88317966,96
489204,right pelvic pain causes,2959687,2959687,0.88309,97
489204,right pelvic pain causes,1430550,1430550,0.88300437,98
489204,right pelvic pain causes,114148,114148,0.88279766,99
489204,right pelvic pain causes,8376905,8376905,0.8826561,100
489204,right pelvic pain causes,6327175,6327175,0.8825823,101
489204,right pelvic pain causes,66437,66437,0.8825538,102
489204,right pelvic pain causes,1418931,1418931,0.88250005,103
489204,right pelvic pain causes,8376907,8376907,0.8824383,104
489204,right pelvic pain causes,1092414,1092414,0.88241494,105
489204,right pelvic pain causes,2016623,2016623,0.88236433,106
489204,right pelvic pain causes,1950273,1950273,0.8823106,107
489204,right pelvic pain causes,2446569,2446569,0.88211906,108
489204,right pelvic pain causes,1688164,1688164,0.8820603,109
489204,right pelvic pain causes,4810147,4810147,0.88202834,110
489204,right pelvic pain causes,3310421,3310421,0.88196033,111
489204,right pelvic pain causes,1479542,1479542,0.8817513,112
489204,right pelvic pain causes,8471310,8471310,0.8817332,113
489204,right pelvic pain causes,1418933,1418933,0.8816227,114
489204,right pelvic pain causes,8047853,8047853,0.8816109,115
489204,right pelvic pain causes,4279451,4279451,0.88131285,116
489204,right pelvic pain causes,6665318,6665318,0.88123995,117
489204,right pelvic pain causes,216490,216490,0.88113415,118
489204,right pelvic pain causes,1688165,1688165,0.88109165,119
573724,what are the social determinants of health,8833194,8833194,0.9403478,0
573724,what are the social determinants of health,5339620,5339620,0.93319154,1
573724,what are the social determinants of health,162151,162151,0.9325669,2
573724,what are the social determinants of health,394138,394138,0.9323213,3
573724,what are the social determinants of health,7199669,7199669,0.93180215,4
573724,what are the social determinants of health,394136,394136,0.93068045,5
573724,what are the social determinants of health,8441642,8441642,0.9300457,6
573724,what are the social determinants of health,6776717,6776717,0.9300258,7
573724,what are the social determinants of health,8833192,8833192,0.929924,8
573724,what are the social determinants of health,7674859,7674859,0.9296918,9
573724,what are the social determinants of health,1816038,1816038,0.92966616,10
573724,what are the social determinants of health,7199673,7199673,0.9291649,11
573724,what are the social determinants of health,1165129,1165129,0.92902637,12
573724,what are the social determinants of health,394142,394142,0.92883635,13
573724,what are the social determinants of health,5047796,5047796,0.92793626,14
573724,what are the social determinants of health,5310530,5310530,0.927523,15
573724,what are the social determinants of health,87405,87405,0.92751825,16
573724,what are the social determinants of health,7104825,7104825,0.92727,17
573724,what are the social determinants of health,3365638,3365638,0.92635095,18
573724,what are the social determinants of health,5721829,5721829,0.92588747,19
573724,what are the social determinants of health,1509940,1509940,0.9257699,20
573724,what are the social determinants of health,1509942,1509942,0.9255531,21
573724,what are the social determinants of health,3365636,3365636,0.9211036,22
573724,what are the social determinants of health,5962428,5962428,0.92049825,23
573724,what are the social determinants of health,3146238,3146238,0.91934717,24
573724,what are the social determinants of health,7199675,7199675,0.9189917,25
573724,what are the social determinants of health,5962423,5962423,0.91885614,26
573724,what are the social determinants of health,7384331,7384331,0.9181689,27
573724,what are the social determinants of health,3146236,3146236,0.9163475,28
573724,what are the social determinants of health,3059590,3059590,0.915017,29
573724,what are the social determinants of health,7384332,7384332,0.9130143,30
573724,what are the social determinants of health,8444728,8444728,0.9124751,31
573724,what are the social determinants of health,1293333,1293333,0.9107071,32
573724,what are the social determinants of health,2133806,2133806,0.9101383,33
573724,what are the social determinants of health,3059593,3059593,0.9100838,34
573724,what are the social determinants of health,3365633,3365633,0.90974414,35
573724,what are the social determinants of health,2635262,2635262,0.9087727,36
573724,what are the social determinants of health,394141,394141,0.9068428,37
573724,what are the social determinants of health,1165128,1165128,0.90667313,38
573724,what are the social determinants of health,7199672,7199672,0.9052495,39
573724,what are the social determinants of health,7964601,7964601,0.9052277,40
573724,what are the social determinants of health,7609928,7609928,0.9047768,41
573724,what are the social determinants of health,5721831,5721831,0.9043753,42
573724,what are the social determinants of health,394139,394139,0.90204537,43
573724,what are the social determinants of health,7609926,7609926,0.90133965,44
573724,what are the social determinants of health,3365631,3365631,0.90117824,45
573724,what are the social determinants of health,87402,87402,0.89872193,46
573724,what are the social determinants of health,8833199,8833199,0.8986002,47
573724,what are the social determinants of health,3617636,3617636,0.8981089,48
573724,what are the social determinants of health,1005338,1005338,0.8974122,49
573724,what are the social determinants of health,5962426,5962426,0.8971709,50
573724,what are the social determinants of health,5185671,5185671,0.8970193,51
573724,what are the social determinants of health,87409,87409,0.8962436,52
573724,what are the social determinants of health,2417985,2417985,0.8954121,53
573724,what are the social determinants of health,7674858,7674858,0.8953613,54
573724,what are the social determinants of health,7609932,7609932,0.89472187,55
573724,what are the social determinants of health,7609927,7609927,0.89466375,56
573724,what are the social determinants of health,1509944,1509944,0.89391404,57
573724,what are the social determinants of health,3365632,3365632,0.89283586,58
573724,what are the social determinants of health,7104827,7104827,0.8916105,59
573724,what are the social determinants of health,4360246,4360246,0.89127845,60
573724,what are the social determinants of health,5962424,5962424,0.8902315,61
573724,what are the social determinants of health,5185664,5185664,0.88992214,62
573724,what are the social determinants of health,3365639,3365639,0.88986206,63
573724,what are the social determinants of health,5962420,5962420,0.88976884,64
573724,what are the social determinants of health,7609930,7609930,0.88976634,65
573724,what are the social determinants of health,3365635,3365635,0.8897621,66
573724,what are the social determinants of health,5384308,5384308,0.88924193,67
573724,what are the social determinants of health,4017883,4017883,0.88750184,68
573724,what are the social determinants of health,8047166,8047166,0.8874129,69
573724,what are the social determinants of health,305009,305009,0.8873367,70
573724,what are the social determinants of health,8444727,8444727,0.88731873,71
573724,what are the social determinants of health,8318905,8318905,0.887251,72
573724,what are the social determinants of health,6496777,6496777,0.8866191,73
573724,what are the social determinants of health,104856,104856,0.8865153,74
573724,what are the social determinants of health,8441637,8441637,0.8861143,75
573724,what are the social determinants of health,5962427,5962427,0.8851491,76
573724,what are the social determinants of health,87400,87400,0.8845608,77
573724,what are the social determinants of health,5962425,5962425,0.8838984,78
573724,what are the social determinants of health,3492364,3492364,0.8831841,79
573724,what are the social determinants of health,7199667,7199667,0.8817781,80
573724,what are the social determinants of health,7104826,7104826,0.8799064,81
573724,what are the social determinants of health,3365640,3365640,0.8793808,82
